user_id;birth_date;gender;loyalty_tier
USR-1000;2010-11-21;F;Bronze
USR-1001;1996-02-21;M;Bronze
USR-1002;1998-07-24;M;Silver
USR-1003;2006-05-27;M;Bronze
USR-1004;2009-08-08;M;Bronze
USR-1005;2005-02-21;M;Bronze
USR-1006;2004-01-07;M;Gold
USR-1007;2006-05-23;M;Bronze
USR-1008;1995-02-03;M;Bronze
USR-1009;1996-06-07;M;Bronze
USR-1010;1997-12-01;F;Bronze
USR-1011;2011-02-05;F;Silver
USR-1012;2004-12-16;M;Bronze
USR-1013;2012-03-27;M;Bronze
USR-1014;2009-01-17;M;Silver
USR-1015;2006-04-25;F;Silver
USR-1016;2008-08-09;M;Bronze
USR-1017;2007-05-24;M;Bronze
USR-1018;2012-11-21;M;Bronze
USR-1019;1996-01-02;F;Bronze
USR-1020;2009-01-27;M;Bronze
USR-1021;2010-04-09;M;Bronze
USR-1022;2011-01-15;M;Bronze
USR-1023;2005-09-28;F;Silver
USR-1024;2009-02-23;M;Platinum
USR-1025;2005-03-26;M;Silver
USR-1026;2012-04-20;F;Bronze
USR-1027;1996-08-07;F;Silver
USR-1028;2006-09-04;M;Bronze
USR-1029;2012-09-19;M;Platinum
USR-1030;2008-06-06;M;Silver
USR-1031;2004-07-11;M;Bronze
USR-1032;2006-09-16;M;Bronze
USR-1033;1997-02-08;M;Silver
USR-1034;2010-06-12;M;Bronze
USR-1035;2005-04-22;M;Bronze
USR-1036;2006-07-22;M;Bronze
USR-1037;2009-11-08;M;Bronze
USR-1038;2005-12-28;M;Silver
USR-1039;2005-02-27;M;Silver
USR-1040;2010-12-01;F;Gold
USR-1041;1996-01-18;M;Bronze
USR-1042;2001-03-20;M;Bronze
USR-1043;2005-01-19;M;Bronze
USR-1044;1997-02-20;M;Silver
USR-1045;2007-08-23;M;Bronze
USR-1046;2003-03-05;M;Bronze
USR-1047;2006-12-28;M;Bronze
USR-1048;2005-03-11;F;Bronze
USR-1049;2010-04-19;M;Gold
USR-1050;2002-11-01;M;Silver
USR-1051;2011-07-11;M;Gold
USR-1052;2010-02-14;F;Silver
USR-1053;2007-05-02;M;Bronze
USR-1054;2006-02-26;M;Bronze
USR-1055;2004-08-06;M;Gold
USR-1056;2003-09-10;M;Gold
USR-1057;2010-03-12;F;Silver
USR-1058;2006-07-22;M;Bronze
USR-1059;1994-04-17;M;Silver
USR-1060;2005-08-11;M;Gold
USR-1061;2009-11-10;M;Bronze
USR-1062;2003-06-04;M;Bronze
USR-1063;2012-08-03;M;Bronze
USR-1064;2010-05-09;M;Platinum
USR-1065;1996-03-27;M;Bronze
USR-1066;2002-07-15;M;Platinum
USR-1067;2012-04-10;M;Gold
USR-1068;2007-05-09;F;Gold
USR-1069;2006-09-03;F;Gold
USR-1070;2005-04-01;F;Bronze
USR-1071;2012-01-06;M;Bronze
USR-1072;1996-04-23;F;Silver
USR-1073;1995-02-17;M;Bronze
USR-1074;2007-02-23;M;Bronze
USR-1075;1994-05-05;M;Bronze
USR-1076;2005-05-19;M;Silver
USR-1077;2006-08-24;M;Bronze
USR-1078;2004-06-20;M;Bronze
USR-1079;2004-07-13;M;Silver
USR-1080;2010-08-18;M;Bronze
USR-1081;1997-09-17;M;Gold
USR-1082;2011-04-28;M;Silver
USR-1083;2010-07-14;M;Bronze
USR-1084;1995-11-09;M;Gold
USR-1085;2005-08-23;M;Gold
USR-1086;2011-06-08;F;Gold
USR-1087;2005-11-02;M;Bronze
USR-1088;1994-05-09;F;Gold
USR-1089;2004-03-24;M;Silver
USR-1090;2006-05-08;M;Silver
USR-1091;2005-06-12;M;Bronze
USR-1092;1996-12-23;M;Silver
USR-1093;1993-08-14;F;Bronze
USR-1094;2005-03-16;M;Bronze
USR-1095;2010-06-13;M;Silver
USR-1096;2004-10-21;M;Silver
USR-1097;2005-03-07;M;Bronze
USR-1098;2005-11-16;F;Platinum
USR-1099;2005-05-09;M;Gold
USR-1100;2008-01-12;M;Bronze
USR-1101;2006-07-08;M;Silver
USR-1102;1995-07-21;M;Silver
USR-1103;2012-02-02;M;Silver
USR-1104;2006-04-11;M;Gold
USR-1105;1999-04-16;M;Bronze
USR-1106;2009-01-28;M;Silver
USR-1107;2010-03-01;M;Gold
USR-1108;2005-06-14;M;Bronze
USR-1109;2007-04-03;M;Bronze
USR-1110;2004-08-27;M;Silver
USR-1111;2005-02-04;M;Bronze
USR-1112;2006-09-26;M;Bronze
USR-1113;2012-05-01;M;Bronze
USR-1114;2006-12-27;M;Platinum
USR-1115;1996-05-13;M;Gold
USR-1116;2005-09-22;M;Bronze
USR-1117;2003-03-10;M;Gold
USR-1118;2003-04-22;M;Platinum
USR-1119;2003-01-27;M;Silver
USR-1120;2004-10-07;F;Bronze
USR-1121;2005-04-23;M;Bronze
USR-1122;2006-03-12;F;Gold
USR-1123;2006-04-20;M;Silver
USR-1124;2003-09-04;M;Silver
USR-1125;2007-03-09;F;Bronze
USR-1126;2006-08-04;F;Bronze
USR-1127;2005-02-14;M;Silver
USR-1128;2001-03-18;M;Bronze
USR-1129;2005-01-18;M;Bronze
USR-1130;2004-02-03;F;Bronze
USR-1131;1996-03-15;M;Bronze
USR-1132;2009-05-23;M;Gold
USR-1133;2008-06-23;M;Bronze
USR-1134;2003-09-14;M;Bronze
USR-1135;2012-08-04;M;Silver
USR-1136;2007-04-07;M;Silver
USR-1137;1999-09-12;M;Bronze
USR-1138;2012-02-06;M;Bronze
USR-1139;2010-10-05;M;Gold
USR-1140;2012-01-11;F;Silver
USR-1141;2012-02-12;M;Bronze
USR-1142;2005-01-16;M;Bronze
USR-1143;2006-12-15;M;Bronze
USR-1144;2008-07-26;M;Gold
USR-1145;2003-10-09;F;Bronze
USR-1146;2007-04-25;M;Bronze
USR-1147;2004-09-14;M;Bronze
USR-1148;2002-12-08;M;Bronze
USR-1149;2001-10-08;M;Silver
USR-1150;2003-06-06;M;Silver
USR-1151;2006-07-04;M;Silver
USR-1152;2012-07-07;M;Silver
USR-1153;2009-04-23;M;Silver
USR-1154;2005-06-13;M;Bronze
USR-1155;2005-06-16;M;Bronze
USR-1156;2005-01-01;M;Gold
USR-1157;2004-10-28;F;Bronze
USR-1158;2003-06-14;M;Silver
USR-1159;2004-04-17;M;Gold
USR-1160;2009-09-22;M;Silver
USR-1161;1994-10-02;M;Gold
USR-1162;2005-01-11;M;Bronze
USR-1163;2007-08-08;F;Silver
USR-1164;2004-01-19;F;Silver
USR-1165;2010-11-11;M;Bronze
USR-1166;2010-12-13;M;Bronze
USR-1167;2004-01-11;F;Bronze
USR-1168;2004-09-20;M;Bronze
USR-1169;1998-11-13;M;Silver
USR-1170;1996-04-25;M;Silver
USR-1171;2005-04-27;M;Platinum
USR-1172;2010-07-18;M;Gold
USR-1173;2005-06-19;M;Bronze
USR-1174;2008-04-24;M;Bronze
USR-1175;2008-02-01;M;Platinum
USR-1176;2004-01-10;M;Silver
USR-1177;2010-01-07;M;Bronze
USR-1178;2004-10-26;F;Bronze
USR-1179;2005-07-21;F;Bronze
USR-1180;1996-11-27;M;Bronze
USR-1181;1996-11-04;M;Bronze
USR-1182;2005-06-20;M;Silver
USR-1183;2005-07-19;M;Gold
USR-1184;2012-07-24;F;Bronze
USR-1185;2010-08-25;M;Platinum
USR-1186;2006-09-20;M;Gold
USR-1187;2003-08-25;M;Silver
