user_id;birth_date;gender;loyalty_tier
USR-2000;2010-12-16;M;Standard
USR-2001;2003-07-10;M;VIP
USR-2002;1997-02-11;M;Bronze
USR-2003;2005-12-20;M;Bronze
USR-2004;2004-04-20;F;Silver
USR-2005;2009-11-01;M;Standard
USR-2006;2005-11-28;M;Standard
USR-2007;2004-12-06;M;Bronze
USR-2008;2006-04-12;F;Bronze
USR-2009;1998-01-19;M;Standard
USR-2010;2011-07-01;M;Standard
USR-2011;2005-03-19;M;Bronze
USR-2012;2004-07-05;F;Silver
USR-2013;2005-11-04;M;Bronze
USR-2014;2010-01-20;M;Bronze
USR-2015;2008-08-10;F;Standard
USR-2016;1998-11-05;M;Standard
USR-2017;2006-08-15;M;Standard
USR-2018;2005-12-20;M;Standard
USR-2019;2001-12-03;F;Standard
USR-2020;2011-09-21;F;Silver
USR-2021;1997-09-22;M;Gold
USR-2022;2004-03-11;M;VIP
USR-2023;2010-11-13;M;Standard
USR-2024;1995-04-03;M;Bronze
USR-2025;2010-08-04;M;Standard
USR-2026;2003-05-15;M;Standard
USR-2027;2005-11-28;M;Silver
USR-2028;2005-10-13;F;Bronze
USR-2029;2005-03-10;M;Standard
USR-2030;1993-07-03;M;Bronze
USR-2031;2005-02-06;F;Standard
USR-2032;2007-09-06;M;Silver
USR-2033;2012-06-08;M;Silver
USR-2034;2005-10-18;M;VIP
USR-2035;2010-12-07;M;Standard
USR-2036;2010-04-20;M;Standard
USR-2037;2009-02-19;F;Gold
USR-2038;2003-12-12;M;Bronze
USR-2039;2005-12-17;M;Bronze
USR-2040;2010-12-24;M;Bronze
USR-2041;1998-04-24;M;Standard
USR-2042;2006-06-16;M;Bronze
USR-2043;2005-03-11;M;Gold
USR-2044;2012-05-17;M;Standard
USR-2045;1993-10-01;M;Silver
USR-2046;2008-03-17;M;Bronze
USR-2047;2005-05-19;F;Standard
USR-2048;2012-04-07;M;Silver
USR-2049;2009-04-01;F;Silver
USR-2050;2010-08-14;M;Standard
USR-2051;1996-12-13;M;Bronze
USR-2052;1996-08-20;M;Standard
USR-2053;2010-02-05;M;Standard
USR-2054;2004-07-16;F;Silver
USR-2055;2004-10-12;F;Standard
USR-2056;1995-06-02;M;Standard
USR-2057;1993-03-01;F;Standard
USR-2058;2002-05-20;F;Standard
USR-2059;2003-02-22;M;Bronze
USR-2060;2004-08-27;M;Gold
USR-2061;2005-07-21;M;Bronze
USR-2062;2005-10-08;M;Standard
USR-2063;1999-01-15;M;Bronze
USR-2064;2004-08-17;F;Standard
USR-2065;1997-08-11;M;Bronze
USR-2066;1996-01-14;M;Standard
USR-2067;2005-04-12;M;Silver
USR-2068;2004-12-18;F;Silver
USR-2069;2005-05-27;M;Bronze
USR-2070;2002-07-13;M;Gold
USR-2071;1996-02-04;M;Gold
USR-2072;1999-08-09;M;Standard
USR-2073;1995-12-25;M;Standard
USR-2074;1998-10-04;M;Bronze
USR-2075;2006-07-01;M;Silver
USR-2076;2005-02-04;M;Bronze
USR-2077;2009-07-25;F;VIP
USR-2078;1997-02-11;M;Bronze
USR-2079;2003-08-15;M;Silver
USR-2080;2005-04-09;M;Bronze
USR-2081;2005-11-17;M;Bronze
USR-2082;1998-05-24;M;Standard
USR-2083;2005-10-13;F;Standard
USR-2084;2005-03-14;M;Standard
USR-2085;2011-10-26;F;Standard
USR-2086;2003-03-16;M;Silver
USR-2087;2005-05-03;M;Gold
USR-2088;2004-09-24;M;Standard
USR-2089;2005-10-17;M;Standard
USR-2090;1994-09-12;M;Bronze
USR-2091;2005-10-03;M;Gold
USR-2092;1996-01-12;M;Silver
USR-2093;2007-09-22;M;Silver
USR-2094;2012-07-26;M;Bronze
USR-2095;2007-12-07;M;Silver
USR-2096;2007-09-13;M;Silver
USR-2097;2007-10-19;M;Standard
USR-2098;2010-12-20;M;Standard
USR-2099;2003-05-26;M;Standard
USR-2100;2004-10-26;F;Silver
USR-2101;2011-01-16;F;Bronze
USR-2102;2006-03-16;M;Silver
USR-2103;2006-07-17;M;Bronze
USR-2104;1997-11-10;M;Bronze
USR-2105;1997-11-20;M;Gold
USR-2106;2005-05-09;M;Silver
USR-2107;2005-10-28;M;Silver
USR-2108;1996-08-25;M;Standard
USR-2109;2005-04-12;M;Bronze
USR-2110;2005-04-22;M;Silver
USR-2111;1995-11-10;F;Bronze
USR-2112;2007-02-23;M;Gold
USR-2113;2005-06-03;M;Bronze
USR-2114;2010-06-22;M;Standard
USR-2115;1997-01-19;M;VIP
USR-2116;2006-06-03;F;Gold
USR-2117;2008-06-04;M;Bronze
USR-2118;2003-01-21;M;Bronze
USR-2119;2009-10-19;M;Standard
USR-2120;2008-01-02;M;Standard
USR-2121;2004-10-05;M;Standard
USR-2122;2010-03-16;M;Standard
USR-2123;2008-06-08;M;Bronze
USR-2124;1997-11-25;M;Standard
USR-2125;2006-02-08;F;Standard
USR-2126;2000-03-21;M;Standard
USR-2127;2010-10-19;M;Standard
USR-2128;2004-02-12;M;Standard
USR-2129;2005-05-19;M;Standard
USR-2130;2005-01-26;M;Standard
USR-2131;2004-12-11;M;Standard
USR-2132;1994-05-19;F;Silver
USR-2133;2006-08-05;M;Bronze
USR-2134;2004-10-10;F;Bronze
USR-2135;2005-08-22;M;Standard
USR-2136;2005-10-14;M;Standard
USR-2137;2005-02-01;M;Standard
USR-2138;1996-12-08;M;Silver
USR-2139;2007-01-25;M;Silver
USR-2140;2010-04-01;M;Bronze
USR-2141;2009-10-22;M;Bronze
USR-2142;2005-03-09;M;Bronze
USR-2143;2010-01-01;F;Standard
USR-2144;2005-05-20;M;Gold
