user_id;birth_date;gender;loyalty_tier
USR-1000;2005-08-12;M;Bronze
USR-1001;2009-04-24;M;Bronze
USR-1002;1998-02-11;F;Bronze
USR-1003;2005-06-10;M;Gold
USR-1004;2007-09-15;M;Gold
USR-1005;2005-03-09;M;Gold
USR-1006;2010-05-11;F;Gold
USR-1007;2012-05-15;M;Bronze
USR-1008;1996-09-07;M;Silver
USR-1009;2005-11-15;M;Gold
USR-1010;1995-12-23;M;Gold
USR-1011;2006-12-25;M;Platinum
USR-1012;1995-05-23;M;Platinum
USR-1013;2007-09-14;M;Silver
USR-1014;2010-03-05;M;Platinum
USR-1015;2010-03-02;M;Silver
USR-1016;1999-03-04;M;Bronze
USR-1017;2002-12-10;M;Silver
USR-1018;2005-10-16;F;Gold
USR-1019;2006-08-21;M;Bronze
USR-1020;2010-10-05;M;Bronze
USR-1021;1995-08-13;M;Silver
USR-1022;1995-02-24;F;Bronze
USR-1023;2011-11-06;M;Silver
USR-1024;2009-11-27;M;Silver
USR-1025;2006-09-07;M;Bronze
USR-1026;2006-10-07;F;Bronze
USR-1027;2008-06-26;M;Bronze
USR-1028;2009-04-28;M;Silver
USR-1029;2011-02-24;M;Bronze
USR-1030;2005-09-02;M;Bronze
USR-1031;2002-03-04;F;Platinum
USR-1032;2005-05-26;M;Silver
USR-1033;2012-02-10;M;Bronze
USR-1034;2006-04-20;M;Bronze
USR-1035;2003-03-06;M;Silver
USR-1036;2004-02-17;M;Bronze
USR-1037;2004-12-22;M;Bronze
USR-1038;2008-09-18;M;Bronze
USR-1039;2003-06-01;M;Bronze
USR-1040;2005-11-25;M;Bronze
USR-1041;2005-10-15;F;Bronze
USR-1042;2010-04-20;M;Bronze
USR-1043;1995-05-28;M;Bronze
USR-1044;2005-01-16;F;Gold
USR-1045;2011-02-04;M;Bronze
USR-1046;2005-05-02;M;Silver
USR-1047;2002-12-20;M;Silver
USR-1048;2005-06-27;M;Gold
USR-1049;1994-01-07;M;Gold
