user_id;birth_date;gender;loyalty_tier
USR-2000;1997-04-17;M;Standard
USR-2001;2004-06-07;M;Bronze
USR-2002;2004-07-13;M;Bronze
USR-2003;2007-12-27;M;Standard
USR-2004;1996-05-01;M;Standard
USR-2005;1994-09-12;M;Standard
USR-2006;2010-11-03;M;Standard
USR-2007;1996-12-15;F;Bronze
USR-2008;1993-07-14;M;Bronze
USR-2009;1999-12-09;M;Silver
USR-2010;2010-04-25;M;Gold
USR-2011;1997-02-27;M;Standard
USR-2012;1997-01-16;M;Standard
USR-2013;2007-12-09;M;VIP
USR-2014;1998-06-19;M;Standard
USR-2015;2004-12-07;F;Standard
USR-2016;1996-11-14;F;Standard
USR-2017;2003-09-25;M;Silver
USR-2018;1993-11-19;M;VIP
USR-2019;2004-08-22;F;Gold
USR-2020;2004-02-04;F;Bronze
USR-2021;2011-01-17;F;Bronze
USR-2022;2001-10-25;M;Bronze
USR-2023;2006-03-10;M;Silver
USR-2024;2005-07-28;M;Standard
USR-2025;2011-09-10;M;Standard
USR-2026;2005-12-06;F;Silver
USR-2027;1996-02-25;M;Standard
USR-2028;2011-10-19;M;Bronze
USR-2029;2005-02-01;F;Gold
USR-2030;2006-10-10;M;Silver
USR-2031;2005-05-11;F;Bronze
USR-2032;2005-09-05;M;Bronze
USR-2033;2006-03-15;M;Standard
USR-2034;2010-07-11;M;Bronze
USR-2035;2004-08-24;F;Silver
USR-2036;2002-06-02;F;Bronze
USR-2037;2004-02-17;M;Standard
USR-2038;2012-12-14;M;Silver
USR-2039;2012-04-08;M;Gold
USR-2040;1996-07-24;F;Bronze
USR-2041;2012-06-23;M;Bronze
USR-2042;2009-02-26;M;Standard
USR-2043;1997-11-22;F;Gold
USR-2044;2008-12-03;M;Bronze
USR-2045;2008-12-03;M;Gold
USR-2046;2003-12-16;M;Silver
USR-2047;1995-04-17;M;Bronze
USR-2048;2010-02-02;M;Bronze
USR-2049;2006-06-09;M;Bronze
USR-2050;2010-09-04;M;Silver
USR-2051;2006-02-20;F;Bronze
USR-2052;2005-09-08;M;Silver
USR-2053;1995-01-25;M;Standard
USR-2054;2010-08-25;M;Bronze
USR-2055;2006-07-05;M;Gold
USR-2056;2005-02-15;M;Standard
USR-2057;2003-05-10;M;Bronze
USR-2058;2006-02-01;F;Bronze
USR-2059;2004-09-06;F;Bronze
USR-2060;2007-03-12;F;Standard
USR-2061;2012-02-04;M;Gold
USR-2062;2008-10-26;M;Standard
USR-2063;2005-03-13;M;Gold
USR-2064;2006-05-17;M;VIP
USR-2065;2009-10-05;M;Standard
USR-2066;2007-03-26;M;Bronze
USR-2067;2004-06-17;M;Standard
USR-2068;2010-12-21;M;Bronze
USR-2069;1996-09-19;M;Bronze
USR-2070;2007-07-12;M;Bronze
USR-2071;1996-03-27;F;Bronze
USR-2072;2010-03-02;M;Standard
USR-2073;2012-02-10;M;Bronze
USR-2074;2005-05-18;M;Silver
USR-2075;2002-06-14;M;Standard
USR-2076;2012-09-15;F;Standard
USR-2077;2006-12-07;M;Gold
USR-2078;1998-07-14;M;Standard
USR-2079;2010-03-07;M;Gold
USR-2080;2008-09-19;M;Silver
