user_id;birth_date;gender;loyalty_tier
USR-1000;2008-12-17;M;Gold
USR-1001;2008-09-03;F;Silver
USR-1002;1996-10-09;M;Bronze
USR-1003;2002-02-05;F;Silver
USR-1004;2010-08-11;M;Bronze
USR-1005;2008-01-05;M;Bronze
USR-1006;2007-06-06;M;Silver
USR-1007;2005-06-02;M;Bronze
USR-1008;1996-08-02;F;Bronze
USR-1009;2007-02-23;M;Bronze
USR-1010;2003-07-23;M;Silver
USR-1011;2005-11-20;M;Gold
USR-1012;2010-07-02;M;Silver
USR-1013;2010-01-05;M;Gold
USR-1014;2004-08-08;M;Bronze
USR-1015;2007-09-16;M;Bronze
USR-1016;2008-11-05;M;Bronze
USR-1017;2005-06-04;F;Bronze
USR-1018;2005-03-19;M;Silver
USR-1019;2007-11-24;M;Bronze
USR-1020;2005-02-19;M;Bronze
USR-1021;2004-03-27;F;Bronze
USR-1022;2009-04-18;M;Silver
USR-1023;2009-01-12;M;Bronze
USR-1024;2011-09-09;M;Bronze
USR-1025;1996-02-19;M;Bronze
USR-1026;2002-10-10;M;Silver
USR-1027;2003-11-05;M;Bronze
USR-1028;2010-03-11;M;Gold
USR-1029;2010-10-08;M;Gold
USR-1030;2005-01-12;M;Bronze
USR-1031;1996-08-20;F;Bronze
USR-1032;2010-10-18;M;Silver
USR-1033;1996-01-21;M;Gold
USR-1034;2004-08-03;F;Gold
USR-1035;2008-04-05;M;Bronze
USR-1036;2005-05-20;M;Bronze
USR-1037;1996-04-01;M;Silver
USR-1038;2010-08-23;M;Bronze
USR-1039;2006-10-02;M;Silver
USR-1040;1996-01-13;M;Bronze
USR-1041;2005-01-10;M;Silver
USR-1042;1996-12-26;M;Bronze
USR-1043;2005-06-02;M;Bronze
USR-1044;2011-09-19;M;Bronze
USR-1045;2007-04-24;M;Bronze
USR-1046;2010-02-26;M;Silver
USR-1047;2004-09-13;F;Bronze
USR-1048;2008-02-15;M;Silver
USR-1049;2003-03-23;M;Silver
USR-1050;2005-12-16;M;Platinum
USR-1051;2012-11-03;F;Silver
USR-1052;2006-03-02;M;Gold
USR-1053;1996-09-23;M;Silver
USR-1054;2004-12-14;M;Gold
USR-1055;2003-11-24;M;Gold
USR-1056;2005-12-11;M;Silver
USR-1057;2006-07-22;M;Bronze
USR-1058;2011-10-22;M;Bronze
USR-1059;1996-12-26;F;Silver
USR-1060;2010-04-13;M;Silver
USR-1061;2009-05-20;M;Bronze
USR-1062;2005-02-16;M;Bronze
USR-1063;2004-11-20;M;Gold
USR-1064;2007-05-27;M;Silver
USR-1065;2012-09-09;M;Silver
USR-1066;2003-12-20;M;Bronze
USR-1067;2005-06-14;M;Silver
USR-1068;2005-03-20;M;Silver
USR-1069;2005-11-12;M;Bronze
USR-1070;2005-01-17;M;Bronze
USR-1071;2005-10-01;M;Silver
USR-1072;1995-10-01;M;Bronze
USR-1073;2004-02-26;M;Bronze
USR-1074;2005-03-18;M;Bronze
USR-1075;2005-11-26;M;Bronze
USR-1076;2005-02-27;M;Gold
USR-1077;2005-02-20;M;Bronze
USR-1078;2005-10-01;M;Silver
USR-1079;2005-03-19;F;Bronze
USR-1080;2002-10-19;M;Silver
USR-1081;1998-11-24;M;Bronze
USR-1082;2008-04-13;F;Bronze
USR-1083;2006-07-22;F;Silver
USR-1084;2004-05-02;M;Gold
USR-1085;2010-07-10;F;Bronze
USR-1086;2012-06-12;M;Silver
USR-1087;2008-08-20;M;Bronze
USR-1088;2010-06-23;M;Bronze
USR-1089;2003-12-28;M;Bronze
USR-1090;2011-06-22;M;Bronze
USR-1091;1996-05-07;M;Bronze
USR-1092;2005-07-17;M;Bronze
USR-1093;2010-05-08;M;Bronze
USR-1094;1997-07-06;F;Silver
USR-1095;1996-11-21;M;Bronze
USR-1096;2005-03-09;M;Bronze
USR-1097;2005-09-03;M;Bronze
USR-1098;2006-05-09;M;Silver
USR-1099;2011-08-24;M;Silver
USR-1100;2006-02-14;F;Bronze
USR-1101;2005-05-12;M;Bronze
USR-1102;2006-04-27;F;Bronze
USR-1103;2003-02-09;M;Silver
USR-1104;2003-06-25;M;Bronze
USR-1105;2010-05-16;M;Silver
USR-1106;2005-05-04;M;Bronze
USR-1107;2011-07-01;M;Bronze
USR-1108;2005-08-09;F;Silver
USR-1109;2003-07-27;M;Silver
USR-1110;2005-10-01;M;Silver
USR-1111;2006-02-05;M;Platinum
USR-1112;2006-07-27;M;Silver
USR-1113;1996-07-01;M;Silver
USR-1114;2005-06-07;M;Platinum
USR-1115;1996-01-26;M;Bronze
USR-1116;2012-09-23;F;Bronze
USR-1117;2006-07-25;M;Silver
USR-1118;2005-01-15;M;Gold
USR-1119;2007-07-25;M;Silver
USR-1120;1995-06-26;F;Bronze
USR-1121;2005-02-01;F;Silver
